"","ID","CLASSIFIER","ATTRIBUTESELECTION","SEED","DATASET","FLOW","RANK","CLUSTER","WEIGHTEDAREAUNDERROC","WEIGHTEDFMEASURE","WEIGHTEDPRECISION","WEIGHTEDRECALL","ERRORRATE","TIMEELAPSED"
"1005",1005,"bagging","correlation-attribute-eval",200,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.989794161880085,0.952858147336481,0.952964821711743,0.952789699570815,0.0472103004291846,819
"1006",1006,"bagging","correlation-attribute-eval",250,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.990324158799761,0.954264813678913,0.954326363693547,0.954220314735336,0.0457796852646638,822
"1007",1007,"bagging","correlation-attribute-eval",300,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.98536846110638,0.948497854077253,0.948497854077253,0.948497854077253,0.0515021459227468,821
"1008",1008,"bagging","correlation-attribute-eval",350,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.985563246299081,0.957203898613172,0.957479191599663,0.957081545064378,0.0429184549356223,822
"1009",1009,"bagging","correlation-attribute-eval",400,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.988050154922177,0.952718916455186,0.952686782588246,0.952789699570815,0.0472103004291846,827
"1010",1010,"bagging","correlation-attribute-eval",450,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.989368352389063,0.958572311295695,0.958670968563321,0.958512160228898,0.0414878397711016,819
"1011",1011,"bagging","correlation-attribute-eval",500,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.989622026128395,0.958611284349914,0.958816993024548,0.958512160228898,0.0414878397711016,826
"1012",1012,"bagging","correlation-attribute-eval",550,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.98730725325699,0.958572311295695,0.958670968563321,0.958512160228898,0.0414878397711016,824
"1013",1013,"bagging","correlation-attribute-eval",600,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.987665114424976,0.952766366126783,0.952747310973348,0.952789699570815,0.0472103004291846,817
"1014",1014,"bagging","correlation-attribute-eval",650,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.983651633477686,0.964320072715443,0.964512879503351,0.964234620886981,0.0357653791130186,824
"1015",1015,"bagging","correlation-attribute-eval",700,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.986781786225516,0.958611284349914,0.958816993024548,0.958512160228898,0.0414878397711016,825
"1016",1016,"bagging","correlation-attribute-eval",750,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.990210911594702,0.958491655081112,0.958475459807194,0.958512160228898,0.0414878397711016,824
"1017",1017,"bagging","correlation-attribute-eval",800,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.98899690155647,0.955629010603947,0.955611385390271,0.955650929899857,0.0443490701001431,826
"1018",1018,"bagging","correlation-attribute-eval",850,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.984775045751871,0.957038883746155,0.957013462669064,0.957081545064378,0.0429184549356223,826
"1019",1019,"bagging","correlation-attribute-eval",900,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.986269908858649,0.952620854840079,0.952664072074289,0.952789699570815,0.0472103004291846,823
"1020",1020,"bagging","correlation-attribute-eval",950,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,6,0.9875201580025,0.949903721649618,0.949883236556425,0.949928469241774,0.050071530758226,819
"1021",1021,"bagging","relieff-attribute-eval",1,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.98915091775535,0.951359084406295,0.951359084406295,0.951359084406295,0.0486409155937053,818
"1022",1022,"bagging","relieff-attribute-eval",50,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.988281179220497,0.955715229316088,0.955817895137532,0.955650929899857,0.0443490701001431,816
"1023",1023,"bagging","relieff-attribute-eval",100,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.988734168040733,0.961429393275303,0.961524041989109,0.96137339055794,0.0386266094420601,827
"1024",1024,"bagging","relieff-attribute-eval",150,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.985608545181105,0.958572311295695,0.958670968563321,0.958512160228898,0.0414878397711016,822
"1025",1025,"bagging","relieff-attribute-eval",200,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.989866640091323,0.954264813678913,0.954326363693547,0.954220314735336,0.0457796852646638,827
"1026",1026,"bagging","relieff-attribute-eval",250,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.991067060464948,0.955672605445777,0.955698559292372,0.955650929899857,0.0443490701001431,818
"1027",1027,"bagging","relieff-attribute-eval",300,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.986392215840113,0.947041077172454,0.947019162139502,0.947067238912732,0.0529327610872675,825
"1028",1028,"bagging","relieff-attribute-eval",350,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.988788526699161,0.958611284349914,0.958816993024548,0.958512160228898,0.0414878397711016,822
"1029",1029,"bagging","relieff-attribute-eval",400,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.987810070847452,0.952718916455186,0.952686782588246,0.952789699570815,0.0472103004291846,827
"1030",1030,"bagging","relieff-attribute-eval",450,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.989051260214898,0.955672605445777,0.955698559292372,0.955650929899857,0.0443490701001431,820
"1031",1031,"bagging","relieff-attribute-eval",500,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.989667325010419,0.958611284349914,0.958816993024548,0.958512160228898,0.0414878397711016,826
"1032",1032,"bagging","relieff-attribute-eval",550,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.98711699795249,0.955672605445777,0.955698559292372,0.955650929899857,0.0443490701001431,826
"1033",1033,"bagging","relieff-attribute-eval",600,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.988258529779485,0.954220314735336,0.954220314735336,0.954220314735336,0.0457796852646638,818
"1034",1034,"bagging","relieff-attribute-eval",650,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.983049158346772,0.961465678532679,0.961664936263949,0.96137339055794,0.0386266094420601,822
"1035",1035,"bagging","relieff-attribute-eval",700,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.986664009132255,0.961465678532679,0.961664936263949,0.96137339055794,0.0386266094420601,818
"1036",1036,"bagging","relieff-attribute-eval",750,"breast-w.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|bagging-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,6,0.98993911830256,0.958491655081112,0.958475459807194,0.958512160228898,0.0414878397711016,821
